last_name, first_name,player_id,team_id,team,position,age,competitive_runs,hp_to_1b,sprint_speed
Galvis, Freddy,520471,143,PHI,SS,27,207,4.24,27.6
Alberto, Hanser,593643,140,TEX,SS,24,22,4.28,27.6
Mercer, Jordy,474568,134,PIT,SS,30,228,4.33,27.6
Cowart, Kaleb,592230,108,LAA,2B,24,34,,27.5
Crawford, Carl,408307,119,LAD,LF,35,48,4.30,27.5
Norris, Derek,519083,135,SD,C,27,107,4.44,27.6
Escobar, Eduardo,500871,142,MIN,SS,27,133,4.24,27.5
Sardiñas, Luis,596143,135,SD,SS,23,67,4.33,27.5
Coats, Jason,605183,145,CWS,RF,26,28,4.38,27.5
Schoop, Jonathan,570731,110,BAL,2B,25,254,4.53,27.5
Castro, Starlin,516770,147,NYY,2B,26,246,4.26,27.5
Andrus, Elvis,462101,140,TEX,SS,28,264,4.38,27.5
Longoria, Evan,446334,139,TB,3B,31,211,4.35,27.5
Suárez, Eugenio,553993,113,CIN,3B,25,190,4.45,27.4
Stanton, Giancarlo,519317,146,MIA,RF,27,125,4.54,27.5
Escobar, Alcides,444876,118,KC,SS,30,295,4.34,27.5
McBride, Matt,473724,133,OAK,C,31,11,,27.4
Ackley, Dustin,554429,147,NYY,1B,28,25,4.25,27.4
Núñez, Renato,600524,133,OAK,DH,22,10,,27.4
Braun, Ryan,460075,158,MIL,LF,33,248,4.39,27.4
Dickerson, Corey,572816,139,TB,LF,27,174,4.28,27.4
Bradley Jr., Jackie,598265,111,BOS,CF,26,233,4.32,27.4
Refsnyder, Rob,608701,147,NYY,1B,25,77,4.37,27.4
Barney, Darwin,446381,141,TOR,2B,31,124,4.35,27.4
Motter, Taylor,600301,139,TB,SS,27,33,4.45,27.4
Utley, Chase,400284,119,LAD,2B,38,200,4.28,27.4
Amarista, Alexi,506560,135,SD,2B,27,50,4.23,27.4
Austin, Tyler,592122,147,NYY,1B,25,25,4.53,27.4
Goldschmidt, Paul,502671,109,ARI,1B,29,221,4.41,27.4
Upton, Justin,457708,116,DET,LF,29,169,4.51,27.4
Herrera, Odúbel,546318,143,PHI,CF,25,222,4.11,27.3
Gurriel, Yuli,493329,117,HOU,3B,32,57,4.34,27.3
Zobrist, Ben,450314,112,CHC,2B,35,272,4.30,27.3
Drury, Brandon,592273,109,ARI,LF,24,193,4.41,27.3
Rogers, Jason,595386,134,PIT,,28,11,,27.3
Hill, Aaron,431094,111,BOS,3B,34,132,4.33,27.3
Martin, Leonys,547982,136,SEA,CF,28,158,4.31,27.3
Flores, Ramón,570717,158,MIL,RF,24,108,4.35,27.3
Revere, Ben,519184,120,WSH,CF,28,187,4.28,27.3
Soler, Jorge,624585,112,CHC,LF,24,79,4.55,27.3
Schafer, Logan,502582,142,MIN,LF,30,22,,27.3
Granderson, Curtis,434158,121,NYM,RF,35,169,4.25,27.3
Adames, Cristhian,542436,115,COL,SS,25,112,4.27,27.3
Bell, Josh,605137,134,PIT,1B,24,61,4.34,27.3
Conforto, Michael,624424,121,NYM,LF,23,97,4.43,27.3
Reddick, Josh,502210,119,LAD,RF,29,163,4.25,27.3
Rondón, José,602922,135,SD,SS,22,13,4.37,27.3
Travis, Devon,581527,141,TOR,2B,25,171,4.34,27.3
Piscotty, Stephen,572039,138,STL,RF,25,243,4.37,27.3
Kipnis, Jason,543401,114,CLE,2B,29,232,4.35,27.3
Aoki, Norichika,493114,136,SEA,LF,34,232,4.08,27.3
Kelly, Don,430603,146,MIA,1B,36,12,,27.2
Santana, Domingo,570267,158,MIL,RF,24,84,4.47,27.2
Gattis, Evan,594828,117,HOU,DH,30,152,4.43,27.2
Harper, Bryce,547180,120,WSH,RF,24,192,4.32,27.2
Van Slyke, Scott,475100,119,LAD,LF,30,31,4.49,27.2
Polanco, Gregory,570256,134,PIT,RF,25,175,4.27,27.2
Wolters, Tony,547172,115,COL,C,24,91,4.34,27.2
Lamb, Jake,571875,109,ARI,3B,26,220,4.38,27.2
LeMahieu, DJ,518934,115,COL,2B,28,273,4.53,27.2
Paredes, Jimmy,517370,143,PHI,RF,28,70,4.36,27.2
O'Brien, Peter,598284,109,ARI,LF,26,24,4.46,27.2
Tucker, Preston,605512,117,HOU,DH,26,43,4.29,27.2
Asuaje, Carlos,641319,135,SD,2B,25,12,,27.1
Beresford, James,503437,142,MIN,1B,27,14,,27.1
Renfroe, Hunter,592669,135,SD,RF,24,17,,27.1
Green, Grant,502205,137,SF,2B,29,19,,27.1
Donaldson, Josh,518626,141,TOR,3B,31,225,4.37,27.1
González, Carlos,471865,115,COL,RF,31,238,4.30,27.1
Nieuwenhuis, Kirk,543590,158,MIL,CF,29,112,4.39,27.1
Céspedes, Yoenis,493316,121,NYM,LF,31,144,4.42,27.1
Davis, Khris,501981,133,OAK,LF,29,176,4.63,27.1
Simmons, Andrelton,592743,108,LAA,SS,27,248,4.47,27.1
Rodríguez, Sean,446481,134,PIT,2B,31,95,4.48,27.1
Martinez, J.D.,502110,116,DET,RF,29,166,4.41,27.0
Lindor, Francisco,596019,114,CLE,SS,23,303,4.32,27.0
Zimmerman, Ryan,475582,120,WSH,1B,32,170,4.45,27.0
d'Arnaud, Travis,518595,121,NYM,C,27,104,4.52,27.0
Franklin, Nick,545338,139,TB,LF,25,47,4.28,27.0
Elmore, Jake,518653,158,MIL,,29,38,4.34,27.0
Hernández, Enrique,571771,119,LAD,LF,25,78,4.47,27.0
Pena, Ramiro,455369,137,SF,2B,31,34,4.40,27.0
Trumbo, Mark,444432,110,BAL,RF,30,186,4.59,27.0
Maile, Luke,571912,139,TB,C,25,45,4.51,27.0
Murphy, Tom,608596,115,COL,C,25,10,,27.0
Freese, David,501896,134,PIT,3B,33,189,4.40,27.0
Tomás, Yasmany,630111,109,ARI,RF,26,197,4.53,27.0
Rojas, Miguel,500743,146,MIA,SS,27,105,4.40,27.0
Johnson, Kelly,430637,121,NYM,2B,34,121,4.40,27.0
Valencia, Danny,502143,133,OAK,3B,32,166,4.45,26.9
Goins, Ryan,572365,141,TOR,2B,28,80,4.48,26.9
White, Tyler,643603,117,HOU,1B,26,89,4.40,26.9
Mazara, Nomar,608577,140,TEX,RF,21,220,4.37,26.9
Descalso, Daniel,518614,115,COL,SS,30,106,4.30,26.9
Castellanos, Nick,592206,116,DET,3B,24,136,4.41,26.9
Morrison, Logan,489149,139,TB,1B,29,132,4.49,26.9
Murphy, John Ryan,571974,142,MIN,C,25,26,4.48,26.9
Chisenhall, Lonnie,502082,114,CLE,RF,28,170,4.39,26.9
Segedin, Rob,574847,119,LAD,3B,28,31,4.45,26.8
Saunders, Michael,459431,141,TOR,LF,30,177,4.30,26.8
Byrd, Marlon,407781,114,CLE,RF,39,31,4.41,26.8
Recker, Anthony,489232,144,ATL,C,33,31,4.42,26.8
Paulsen, Ben,572019,115,COL,1B,29,38,4.32,26.8
Bruce, Jay,457803,121,NYM,RF,29,198,4.35,26.8
Ramirez, Hanley,434670,111,BOS,1B,33,227,4.47,26.8
Raburn, Ryan,430605,115,COL,LF,35,78,4.56,26.8
Kinsler, Ian,435079,116,DET,2B,34,199,4.46,26.8
Kendrick, Howie,435062,119,LAD,LF,33,256,4.47,26.7
Asche, Cody,605125,143,PHI,LF,26,76,4.39,26.7
McCann, James,543510,116,DET,C,26,104,4.63,26.7
Park, ByungHo,666560,142,MIN,DH,30,62,4.56,26.7
Pennington, Cliff,460060,108,LAA,2B,32,52,4.32,26.7
Flaherty, Ryan,475247,110,BAL,3B,30,60,4.40,26.7
Moya, Steven,570615,116,DET,RF,25,24,4.48,26.7
Rollins, Jimmy,276519,145,CWS,SS,38,67,4.29,26.7
Shaffer, Richie,572128,139,TB,1B,25,24,,26.7
Snyder, Brandon,474319,144,ATL,,30,16,,26.7
Castro, Daniel,593495,144,ATL,SS,24,59,4.45,26.7
Garneau, Dustin,572863,115,COL,C,29,20,4.59,26.7
Cuthbert, Cheslor,596144,118,KC,3B,24,200,4.47,26.7
Adrianza, Ehire,501303,137,SF,SS,27,25,,26.7
Castro, Jason,488771,117,HOU,C,29,96,4.46,26.7
Carter, Chris,474892,158,MIL,1B,30,141,4.65,26.6
Pearce, Steve,456665,110,BAL,1B,33,96,4.50,26.6
Solano, Donovan,456781,147,NYY,2B,29,12,,26.7
