last_name, first_name,player_id,team_id,team,position,age,competitive_runs,hp_to_1b,sprint_speed
Saladino, Tyler,573135,145,CWS,2B,28,113,4.41,28.1
Peterson, Shane,451089,139,TB,LF,29,29,4.20,28.1
Fowler, Dexter,451594,138,STL,CF,31,158,4.26,28.1
Castellanos, Nick,592206,116,DET,3B,25,226,4.27,28.1
Tomlinson, Kelby,605509,137,SF,2B,27,82,4.18,28.1
Moroff, Max,621559,134,PIT,2B,24,46,4.17,28.1
Powell, Boog,621471,133,OAK,CF,24,50,4.21,28.1
Carrera, Ezequiel,485567,141,TOR,LF,30,122,4.16,28.1
Puig, Yasiel,624577,119,LAD,RF,27,239,4.29,28.1
González, Erik,570481,114,CLE,2B,26,50,4.24,28.1
Odor, Rougned,596059,140,TEX,2B,23,188,4.17,28.1
Beckham, Tim,542921,110,BAL,SS,27,198,4.37,28.1
Alfaro, Jorge,595751,143,PHI,C,24,45,4.35,28.1
Hechavarría, Adeiny,588751,139,TB,SS,28,115,4.33,28.1
Riddle, JT,595375,146,MIA,SS,26,103,4.33,28.1
Ellsbury, Jacoby,453056,147,NYY,CF,34,151,4.27,28.0
Springer, George,543807,117,HOU,CF,28,261,4.30,28.0
Gómez, Carlos,460576,140,TEX,CF,32,103,4.39,28.0
Kepler, Max,596146,142,MIN,RF,24,200,4.23,28.0
Judge, Aaron,592450,147,NYY,RF,25,180,4.50,28.0
Lindor, Francisco,596019,114,CLE,SS,24,266,4.23,28.0
Haniger, Mitch,571745,136,SEA,RF,27,144,4.34,28.0
Schimpf, Ryan,572114,135,SD,3B,29,29,4.21,28.0
Ramírez, José,608070,114,CLE,3B,25,266,4.28,28.0
Devers, Rafael,646240,111,BOS,3B,21,106,4.27,27.9
Williamson, Mac,607776,137,SF,RF,27,28,4.40,27.9
Betts, Mookie,605141,111,BOS,RF,25,287,4.21,27.9
Santana, Danny,542454,144,ATL,LF,27,73,4.23,27.9
Coleman, Dusty,543038,135,SD,SS,30,14,,27.9
García, Willy,591994,145,CWS,RF,25,49,4.47,27.9
Rua, Ryan,607387,140,TEX,1B,27,36,4.54,27.9
Grossman, Robbie,543257,142,MIN,DH,28,161,4.27,27.9
Contreras, Willson,575929,112,CHC,C,25,185,4.28,27.9
Robertson, Daniel,543706,114,CLE,RF,32,63,4.24,27.9
Guyer, Brandon,446386,114,CLE,RF,31,63,4.31,27.9
Villar, Jonathan,542340,158,MIL,2B,26,166,4.16,27.9
Gallo, Joey,608336,140,TEX,3B,24,96,4.42,27.9
Duvall, Adam,594807,113,CIN,LF,29,179,4.37,27.9
Fryer, Eric,518700,138,STL,C,32,34,4.31,27.9
Núñez, Eduardo,456488,111,BOS,3B,30,245,4.17,27.8
Jankowski, Travis,608671,135,SD,LF,26,29,,27.8
Jackson, Austin,457706,114,CLE,CF,30,129,4.47,27.8
Goodwin, Brian,571718,120,WSH,CF,27,95,4.15,27.8
Aviles, Mike,449107,146,MIA,SS,36,39,4.35,27.8
Cooper, Garrett,643265,147,NYY,1B,27,11,,27.8
Iglesias, José,578428,116,DET,SS,27,237,4.16,27.8
Ozuna, Marcell,542303,146,MIA,LF,27,254,4.39,27.8
Pillar, Kevin,607680,141,TOR,CF,28,219,4.38,27.8
Puello, César,527049,139,TB,LF,26,21,4.40,27.8
Stanton, Giancarlo,519317,146,MIA,RF,28,198,4.50,27.8
Canha, Mark,592192,133,OAK,CF,28,51,4.32,27.8
Crawford, J.P.,641487,143,PHI,3B,22,24,4.36,27.8
Parker, Jarrett,592620,137,SF,LF,28,72,4.28,27.8
Machado, Dixon,553988,116,DET,SS,25,84,4.40,27.7
Reddick, Josh,502210,117,HOU,RF,30,204,4.20,27.7
Harper, Bryce,547180,120,WSH,RF,25,168,4.27,27.7
Cecchini, Gavin,608325,121,NYM,2B,24,27,4.37,27.7
Almora Jr., Albert,546991,112,CHC,CF,23,157,4.38,27.7
Marte, Jefry,527043,108,LAA,1B,26,52,4.45,27.7
Heisey, Chris,502317,120,WSH,LF,33,27,4.37,27.7
Valaika, Pat,642162,115,COL,,25,50,4.30,27.7
Miller, Brad,543543,139,TB,2B,28,126,4.29,27.7
Soler, Jorge,624585,118,KC,RF,25,25,4.51,27.7
Desmond, Ian,435622,115,COL,LF,32,168,4.34,27.7
Conforto, Michael,624424,121,NYM,LF,24,126,4.33,27.7
Pinder, Chad,640461,133,OAK,RF,25,99,4.42,27.7
Kozma, Pete,518902,140,TEX,3B,29,12,,27.7
Evans, Phillip,595943,121,NYM,3B,25,11,,27.7
Correa, Carlos,621043,117,HOU,SS,23,202,4.36,27.7
Candelario, Jeimer,600869,116,DET,3B,24,58,4.29,27.6
Young, Chris,455759,111,BOS,LF,34,86,4.37,27.6
Dickerson, Corey,572816,139,TB,LF,28,221,4.22,27.6
Martínez, José,500874,138,STL,1B,29,99,4.38,27.6
Blash, Jabari,518466,135,SD,RF,28,46,4.50,27.6
Harrison, Josh,543281,134,PIT,2B,30,170,4.30,27.6
Escobar, Alcides,444876,118,KC,SS,31,243,4.36,27.6
Utley, Chase,400284,119,LAD,2B,39,139,4.23,27.6
Escobar, Eduardo,500871,142,MIN,3B,28,153,4.25,27.6
Bregman, Alex,608324,117,HOU,3B,23,239,4.36,27.6
Smolinski, Jake,519295,133,OAK,CF,28,13,,27.6
Schoop, Jonathan,570731,110,BAL,2B,26,240,4.47,27.6
Revere, Ben,519184,108,LAA,LF,29,161,4.23,27.6
Arroyo, Christian,624414,137,SF,3B,22,54,4.43,27.6
Mancini, Trey,641820,110,BAL,LF,25,229,4.44,27.6
Garcia, Greg,594824,138,STL,3B,28,97,4.25,27.6
De Aza, Alejandro,457477,120,WSH,LF,33,25,,27.6
Delmonico, Nicky,547170,145,CWS,LF,25,57,4.39,27.6
Espinosa, Danny,457787,139,TB,2B,30,76,4.28,27.5
Span, Denard,452655,137,SF,CF,33,230,4.34,27.5
Saunders, Michael,459431,141,TOR,RF,31,83,4.29,27.5
Castro, Starlin,516770,147,NYY,2B,27,204,4.31,27.5
Céspedes, Yoenis,493316,121,NYM,LF,32,85,4.38,27.5
Robertson, Daniel,621002,139,TB,2B,23,84,4.43,27.5
Rosario, Eddie,592696,142,MIN,LF,26,223,4.18,27.5
Rendon, Anthony,543685,120,WSH,3B,27,196,4.27,27.5
Wong, Kolten,543939,138,STL,2B,27,158,4.18,27.5
Forsythe, Logan,523253,119,LAD,2B,30,148,4.47,27.5
Frazier, Adam,624428,134,PIT,LF,26,199,4.29,27.5
Mercer, Jordy,474568,134,PIT,SS,31,214,4.34,27.5
Holt, Brock,571788,111,BOS,2B,29,76,4.27,27.5
Travis, Devon,581527,141,TOR,2B,26,75,4.38,27.5
Simmons, Andrelton,592743,108,LAA,SS,28,293,4.41,27.5
Bradley Jr., Jackie,598265,111,BOS,CF,27,207,4.29,27.5
Díaz, Yandy,650490,114,CLE,3B,26,82,4.38,27.5
Collins, Tyler,607385,116,DET,CF,27,46,4.31,27.4
Cowart, Kaleb,592230,108,LAA,2B,25,42,4.39,27.4
Marrero, Deven,571918,111,BOS,3B,27,75,4.46,27.4
Robinson, Drew,592685,140,TEX,3B,25,38,4.36,27.4
Reyes, José,408314,121,NYM,SS,34,190,4.20,27.4
Sanchez, Adrián,506703,120,WSH,2B,27,28,4.32,27.4
Barney, Darwin,446381,141,TOR,2B,32,138,4.39,27.4
Naquin, Tyler,571980,114,CLE,CF,26,17,4.37,27.4
Peralta, David,444482,109,ARI,RF,30,276,4.30,27.4
Perkins, Cameron,573088,143,PHI,LF,27,40,4.32,27.4
Smith Jr., Dwight,596105,141,TOR,LF,25,13,,27.4
Hernández, Enrique,571771,119,LAD,LF,26,119,4.35,27.4
Martin, Leonys,547982,112,CHC,CF,29,40,4.36,27.4
Herrera, Odúbel,546318,143,PHI,CF,26,206,4.15,27.3
Refsnyder, Rob,608701,141,TOR,2B,26,40,4.45,27.3
Middlebrooks, Will,519025,140,TEX,3B,29,14,,27.3
Jones, Ryder,624507,137,SF,1B,23,47,4.40,27.3
Hill, Aaron,431094,137,SF,2B,35,22,4.27,27.3
Andrus, Elvis,462101,140,TEX,SS,29,318,4.35,27.3
Galvis, Freddy,520471,143,PHI,SS,28,236,4.29,27.3
Garver, Mitch,641598,142,MIN,C,26,18,,27.3
